ALG	Fn	C
sgG1_2	GO.0050807	42
sgG1_2	GO.0050808	42
sgG1_2	GO.0055074	42
sgG1_2	GO.0060333	42
sgG1_2	GO.0071346	42
sgG1_2	GO.0086065	42
sgG1_2	GO.0099536	42
sgG1_2	GO.0099537	42
sgG1_2	GO.0099565	42
sgG1_2	GO.0000165	43
sgG1_2	GO.0002431	43
sgG1_2	GO.0002757	43
sgG1_2	GO.0007411	43
sgG1_2	GO.0007416	43
sgG1_2	GO.0008361	43
sgG1_2	GO.0019722	43
sgG1_2	GO.0030258	43
sgG1_2	GO.0031345	43
sgG1_2	GO.0031346	43
sgG1_2	GO.0032535	43
sgG1_2	GO.0032869	43
sgG1_2	GO.0034329	43
sgG1_2	GO.0034330	43
sgG1_2	GO.0038083	43
sgG1_2	GO.0042552	43
sgG1_2	GO.0043406	43
sgG1_2	GO.0043491	43
sgG1_2	GO.0045216	43
sgG1_2	GO.0048168	43
sgG1_2	GO.0050770	43
sgG1_2	GO.0050804	43
sgG1_2	GO.0050808	43
sgG1_2	GO.0051591	43
sgG1_2	GO.0055074	43
sgG1_2	GO.0060078	43
sgG1_2	GO.0061387	43
sgG1_2	GO.0007212	45
sgG1_2	GO.0019933	45
sgG1_2	GO.0032535	46
sgG1_2	GO.0050771	46
sgG1_2	GO.0000165	47
sgG1_2	GO.0002218	47
sgG1_2	GO.0002757	47
sgG1_2	GO.0002758	47
sgG1_2	GO.0050852	47
sgG1_2	GO.0016079	48
sgG1_2	GO.0061025	48
sgG1_2	GO.0000165	50
sgG1_2	GO.0002218	50
sgG1_2	GO.0002757	50
sgG1_2	GO.0002758	50
sgG1_2	GO.0009112	50
sgG1_2	GO.0050852	50
sgG1_2	GO.0002756	52
sgG1_2	GO.0030278	52
sgG1_2	GO.0032480	52
sgG1_2	GO.0032608	52
sgG1_2	GO.0032648	52
sgG1_2	GO.0038083	52
sgG1_2	GO.0042490	52
sgG1_2	GO.0007411	53
sgG1_2	GO.0010721	53
sgG1_2	GO.0031644	53
sgG1_2	GO.0050768	53
sgG1_2	GO.0019722	54
sgG1_2	GO.0034341	54
sgG1_2	GO.0048168	54
sgG1_2	GO.0060333	54
sgG1_2	GO.0071346	54
sgG1_2	GO.0086065	54
sgG1_2	GO.0002224	60
sgG1_2	GO.0010611	63
sgG1_2	GO.0002218	65
sgG1_2	GO.0002224	65
sgG1_2	GO.0002757	65
sgG1_2	GO.0002758	65
sgG1_2	GO.0048846	68
sgG1_2	GO.0006364	71
sgG1_2	GO.0006614	71
sgG1_2	GO.0019083	71
sgG1_2	GO.0030258	71
sgG1_2	GO.0009755	72
sgG1_2	GO.0016458	72
sgG1_2	GO.0032479	72
sgG1_2	GO.0032481	72
sgG1_2	GO.0032606	72
sgG1_2	GO.0032608	72
sgG1_2	GO.0032648	72
sgG1_2	GO.0006364	74
sgG1_2	GO.0006614	74
sgG1_2	GO.0006364	75
sgG1_2	GO.0006614	75
sgG1_2	GO.0019083	75
sgG1_2	GO.0006364	77
sgG1_2	GO.0006614	77
sgG1_2	GO.0019083	77
sgG1_2	GO.0048846	79
sgG1_2	GO.0032609	80
sgG1_2	GO.0031929	81
sgG1_2	GO.0032479	81
sgG1_2	GO.0032481	81
sgG1_2	GO.0032606	81
sgG1_2	GO.0048660	81
sgG1_2	GO.0051403	81
sgG1_2	GO.0016571	83
sgG1_2	GO.0043414	83
sgG1_2	GO.0016571	84
sgG1_2	GO.0006614	85
sgG1_2	GO.0010611	85
