ENTREZ.ID	GENE.NAME	DEGREE	SR_UP	SR_DOWN
4216	MAP3K4	13	0.667522415110361	0.667990710393943
10598	AHSA1	5	0.667848889485134	0.667999409155936
375	ARF1	18	0.667259423782761	0.667999919068557
29924	EPN1	8	0.667580047617179	0.668015291952545
161	AP2A2	14	0.667402697317229	0.668001068672327
5063	PAK3	5	0.667695668020447	0.668020276991934
7454	WAS	20	0.66728240322278	0.667980756745724
65125	WNK1	43	0.666844241211587	0.66791616563812
43	ACHE	3	0.667739459218534	0.668028193614244
4130	MAP1A	9	0.667540925741485	0.668016386391936
4915	NTRK2	16	0.66745491944111	0.66798324730022
23095	KIF1B	16	0.66745305277639	0.667982597049344
8887	TAX1BP1	27	0.667105052883964	0.667964575469208
10376	TUBA1B	8	0.667664128409172	0.668004124419116
2036	EPB41L1	13	0.667760161645749	0.667959596368368
3708	ITPR1	12	0.667362599741576	0.668022619161565
3326	HSP90AB1	168	0.669127420244942	0.666934279645208
576	ADGRB2	2	0.667799215371313	0.668027153579531
5757	PTMA	4	0.667704563845001	0.668025958915615
28964	GIT1	22	0.667324988735186	0.667961461305455
51631	LUC7L2	28	0.667384484970337	0.667916985440802
1213	CLTC	31	0.667554004609499	0.667877858118811
1400	CRMP1	47	0.667243489666399	0.66782183608996
1937	EEF1G	45	0.667173353686364	0.667852364362211
57562	CEP126	46	0.66712719809767	0.667852589319605
9001	HAP1	47	0.667174236775424	0.667833505092756
1891	ECH1	28	0.667883090857343	0.667843431908936
114928	GPRASP2	14	0.667262268133796	0.66802291251677
55660	PRPF40A	38	0.667116617962103	0.667910085913717
3837	KPNB1	12	0.667440184375283	0.668008840795202
29117	BRD7	16	0.66743588963642	0.667982610470697
4747	NEFL	25	0.667504612500178	0.667917053495449
5764	PTN	43	0.666972128597723	0.667896302382384
10980	COPS6	35	0.666938454047675	0.667945831080274
4738	NEDD8	12	0.667391195081293	0.668018203483852
3306	HSPA2	9	0.667617098093941	0.668004483333775
80347	COASY	5	0.667692185900457	0.668020310062937
1399	CRKL	35	0.667405128828076	0.667872355121504
1398	CRK	89	0.667332343782539	0.667595368365517
4217	MAP3K5	36	0.667283650888273	0.667884679430849
2810	SFN	14	0.667436569631652	0.667996264644593
1627	DBN1	15	0.667278359038422	0.668018392528144
2010	EMD	40	0.6675362484102	0.667833681069141
2194	FASN	5	0.667853665058297	0.667998847025922
355	FAS	17	0.66742701218804	0.667977429629821
34	ACADM	4	0.667732641881777	0.668024506408624
1174	AP1S1	3	0.667747593780944	0.668027699908211
3643	INSR	20	0.667619173501557	0.667931821168613
5335	PLCG1	49	0.667069674462785	0.667842746994136
2017	CTTN	21	0.66749460911355	0.667944977779525
28988	DBNL	9	0.667490166483835	0.668024770543128
50807	ASAP1	36	0.667377327438415	0.667868153385267
23390	ZDHHC17	81	0.666917251012743	0.667722748238445
2045	EPHA7	8	0.66761903609852	0.668011959494729
2048	EPHB2	11	0.667494423875101	0.668009139700568
2051	EPHB6	6	0.667642472638092	0.668023305519192
2049	EPHB3	5	0.667569601050568	0.668042291946989
9379	NRXN2	6	0.667573448159329	0.668030244866107
9369	NRXN3	3	0.667772535739637	0.668023316303173
4301	AFDN	19	0.667111720578349	0.668017323737841
3556	IL1RAP	5	0.667634462960667	0.668028563114761
10987	COPS5	42	0.667060031700054	0.667884534742034
10458	BAIAP2	46	0.667835405354985	0.66775005182774
1612	DAPK1	46	0.666731647179533	0.667927237946419
23405	DICER1	5	0.667562354438603	0.668040448652619
4478	MSN	10	0.667704546995684	0.667986517400825
1499	CTNNB1	63	0.667934679632407	0.66762976854859
10469	TIMM44	15	0.667672647807637	0.667961299931258
22800	RRAS2	6	0.667673055183054	0.668016231838988
5315	PKM	20	0.667511533216979	0.667947703131269
9463	PICK1	117	0.667639495735352	0.66739933623309
1947	EFNB1	12	0.667752075696469	0.667965983882028
9693	RAPGEF2	10	0.667515734815897	0.66801229561985
163	AP2B1	26	0.667164408301495	0.667962156429625
4297	KMT2A	13	0.667493279062191	0.667995721444754
274	BIN1	36	0.666861920959875	0.66795176386171
6453	ITSN1	73	0.667376008987107	0.667663110915509
23263	MCF2L	7	0.667594419625925	0.668021663211417
392	ARHGAP1	11	0.667703192806705	0.667980111542138
57576	KIF17	2	0.667780602171645	0.668030067820807
10188	TNK2	12	0.667515204272756	0.667998589147061
23607	CD2AP	21	0.667471171723846	0.667946839318515
867	CBL	45	0.667806853744653	0.667754269596269
774	CACNA1B	5	0.667536725201516	0.668045047051289
19	ABCA1	20	0.666876593641881	0.668047560382937
3761	KCNJ4	4	0.667701886217093	0.668028332084762
2903	GRIN2A	13	0.667530191596933	0.667989617370095
2904	GRIN2B	24	0.667383699206562	0.667938650505802
133957	CCDC127	1	0.667900928879651	0.668020216537102
146691	TOM1L2	7	0.667640013265857	0.668013669889664
11059	WWP1	37	0.667216892281675	0.667887853491947
23327	NEDD4L	50	0.666763344176104	0.667890666100193
29978	UBQLN2	64	0.666801453356721	0.667815645311571
5211	PFKL	3	0.667737061270148	0.668029199006392
221935	SDK1	1	0.66790661275741	0.668019424029806
23352	UBR4	6	0.667780296181829	0.668001991447168
55252	ASXL2	1	0.66790661275741	0.668019424029806
23002	DAAM1	4	0.66768955530105	0.668028386964825
1729	DIAPH1	13	0.667486282123407	0.667996734472322
26036	ZNF451	18	0.667504399504299	0.667962545125096
55596	ZCCHC8	7	0.667600085263043	0.668020154813146
11100	HNRNPUL1	20	0.667452559950914	0.66795491875376
51755	CDK12	6	0.667836250305587	0.667994344891332
114793	FMNL2	10	0.667642002938564	0.667994157169093
10486	CAP2	8	0.66760934050057	0.668012528726637
10564	ARFGEF2	10	0.667499456038251	0.668017285387683
55729	ATF7IP	32	0.66679666034116	0.667993152465096
11190	CEP250	7	0.66762496818211	0.668016644728373
1009	CDH11	2	0.667854330305386	0.66801928677267
1464	CSPG4	8	0.667572328731634	0.668018824554227
3915	LAMC1	7	0.667410702844447	0.668051559085607
23420	NOMO1	10	0.667494767617749	0.668019879457085
2324	FLT4	3	0.667802231295901	0.668019407189292
26168	SENP3	9	0.667584107324646	0.668007769325213
4881	NPR1	2	0.667837232175898	0.668021559435098
5097	PCDH1	3	0.667890561511651	0.668007810137391
23705	CADM1	9	0.667664598851198	0.667997765699452
3911	LAMA5	6	0.667603558378412	0.668026472226917
1284	COL4A2	5	0.667673142745287	0.668028642252749
5499	PPP1CA	90	0.667521907536297	0.66755436086296
161742	SPRED1	13	0.667283636497328	0.668028924357312
23368	PPP1R13B	41	0.667502184430688	0.667822391581669
54843	SYTL2	5	0.667607323076391	0.668033602230259
22871	NLGN1	13	0.667401970058551	0.668007747045944
10494	STK25	8	0.667627899191722	0.668010124725746
2801	GOLGA2	204	0.670673865808241	0.666462348295057
81876	RAB1B	10	0.667568572854107	0.668009928875552
5861	RAB1A	19	0.667420581198189	0.667973055868152
9990	SLC12A6	5	0.667605212955396	0.668033852739025
6558	SLC12A2	9	0.667766178469875	0.667985625233205
9943	OXSR1	6	0.667515966318408	0.668040671278005
6867	TACC1	12	0.667774210871369	0.66796286866959
2905	GRIN2C	8	0.667645850117172	0.668006090695264
2906	GRIN2D	8	0.667653336973396	0.668005229323185
324	APC	96	0.668069418748606	0.667442695938456
22938	SNW1	40	0.667594430449468	0.667814814090221
1080	CFTR	13	0.667477622779426	0.66799751713619
23513	SCRIB	55	0.667016844253232	0.667847578578627
5797	PTPRM	10	0.667501261833192	0.66801958881672
11122	PTPRT	5	0.667760061665352	0.668011176428873
10076	PTPRU	5	0.667645004444073	0.668031293523165
5802	PTPRS	22	0.667162291614915	0.667984035777243
5792	PTPRF	46	0.667311007113837	0.667818901662867
5786	PTPRA	23	0.667304481115503	0.667966762526538
5789	PTPRD	25	0.666965031695342	0.668006529423422
5791	PTPRE	8	0.667555251758085	0.66802098673831
5793	PTPRG	27	0.667047463373026	0.667983540351418
5803	PTPRZ1	5	0.667650398133617	0.668027179758925
5787	PTPRB	18	0.667320896801227	0.667987904461408
5795	PTPRJ	34	0.667274520895298	0.667895225569876
5798	PTPRN	31	0.666843131655825	0.667980934724679
23647	ARFIP2	33	0.667290846090498	0.667902793977831
3831	KLC1	14	0.667411255463901	0.668004982632081
10755	GIPC1	31	0.666836010197627	0.667988948711824
10287	RGS19	8	0.667476861109886	0.668030624327479
5536	PPP5C	39	0.667070963555568	0.667899713433578
26354	GNL3	6	0.667671934306891	0.668016397975576
6774	STAT3	72	0.667270052739282	0.66768239017935
3315	HSPB1	145	0.668532794751494	0.667117172254201
3848	KRT1	19	0.667541747597467	0.66794956011844
5305	PIP4K2A	5	0.667604906771228	0.668034004105203
9844	ELMO1	9	0.667242737488476	0.668063359392135
9815	GIT2	25	0.666973738746342	0.668001330332807
9138	ARHGEF1	12	0.667301966605873	0.668032982656798
682	BSG	12	0.667747725264656	0.667968166185099
408	ARRB1	30	0.667168625681825	0.667937078378727
6261	RYR1	19	0.667135064583222	0.668016226579873
27131	SNX5	15	0.667657867238836	0.66796026383175
23394	ADNP	7	0.667671229821449	0.668012287591433
47	ACLY	6	0.66761682659193	0.66802437687164
9759	HDAC4	42	0.667557664377964	0.667803759158733
5290	PIK3CA	29	0.66722341050098	0.667942947351807
29760	BLNK	6	0.6677136954576	0.668010544515103
2773	GNAI3	23	0.666878980625572	0.668034335359475
10487	CAP1	7	0.66761087848383	0.668018582641253
1856	DVL2	39	0.66755755175112	0.667822083443587
2335	FN1	14	0.667413553068633	0.668003337974555
5336	PLCG2	26	0.667213075075516	0.667955288571443
3716	JAK1	12	0.667541488240073	0.667995616548155
1832	DSP	22	0.667582096170741	0.667923618793013
5216	PFN1	8	0.667597398217832	0.6680133533943
9588	PRDX6	8	0.667511378297888	0.668027741384526
5321	PLA2G4A	13	0.667188303042931	0.668043399952174
4666	NACA	9	0.667696223674118	0.667993518775916
91404	SESTD1	10	0.667346565274146	0.668040928693182
9821	RB1CC1	15	0.667143029580111	0.668036202005688
57655	GRAMD1A	4	0.667721184675467	0.668024240878613
71	ACTG1	25	0.667329080584288	0.667942784070464
506	ATP5F1B	16	0.66741253763383	0.667987978110544
6711	SPTBN1	33	0.667656471512483	0.667846532252031
961	CD47	3	0.667740328642975	0.668028061782398
4580	MTX1	2	0.667846423849851	0.668020493899497
5142	PDE4B	1	0.667908463871486	0.668019169776618
3635	INPP5D	9	0.667562145171682	0.668011834101672
527	ATP6V0C	10	0.667460173618415	0.668020511430089
1523	CUX1	6	0.667707694974266	0.668012268483677
9158	FIBP	4	0.667738429630973	0.668021413254536
6262	RYR2	10	0.667503407703869	0.668014001662941
1982	EIF4G2	6	0.667779878744944	0.668002431620217
10961	ERP29	15	0.667319867024943	0.668009167415257
56252	YLPM1	16	0.667575747093335	0.66796341387413
3939	LDHA	7	0.667542717014053	0.668029030729945
998	CDC42	85	0.667516805940898	0.667579848873118
4638	MYLK	20	0.667139153844655	0.66800706737644
5164	PDK2	6	0.667588292962717	0.66803158411219
3096	HIVEP1	31	0.66731911086849	0.667908932123064
394	ARHGAP5	4	0.667661030240074	0.668033017584983
5600	MAPK11	7	0.667580234225481	0.668022866426383
10163	WASF2	15	0.667554364634609	0.667976425938618
10142	AKAP9	38	0.66743889795861	0.667846910179336
5575	PRKAR1B	34	0.667335987128325	0.66788531976163
5924	RASGRF2	2	0.667751382021702	0.66803567485718
5594	MAPK1	81	0.668006650915538	0.667512260646231
10592	SMC2	7	0.667594018924527	0.668021245122555
55845	BRK1	6	0.667790091480806	0.668001732816548
2037	EPB41L2	12	0.667722092276146	0.667970930935943
6655	SOS2	12	0.667777159119239	0.66796176116752
9644	SH3PXD2A	6	0.667607410799046	0.668025151900643
1471	CST3	2	0.667776973954203	0.668035618818957
70	ACTC1	201	0.669417896119329	0.666711257692452
226	ALDOA	13	0.667395280653928	0.668010834785285
1410	CRYAB	17	0.667386118678133	0.667990936327014
3704	ITPA	1	0.667890336573013	0.668021756526778
55048	VPS37C	26	0.667258195673351	0.667945050731633
63916	ELMO2	5	0.667632992120792	0.668030153995633
2534	FYN	132	0.668000397987983	0.667269288487371
5881	RAC3	5	0.667599344530836	0.668035448466455
6654	SOS1	24	0.667612012365241	0.667908449571446
5576	PRKAR2A	16	0.667259130905311	0.668012685463856
1063	CENPF	15	0.667411237429867	0.667993830056125
11113	CIT	7	0.667469771191354	0.668039415274041
5879	RAC1	48	0.667005182138541	0.66786091820399
7813	EVI5	9	0.667479006529666	0.668028358141402
9584	RBM39	17	0.667711783432043	0.667939162613668
5747	PTK2	29	0.667410815414104	0.667909461549958
2273	FHL1	20	0.667307116831149	0.667985127452569
808	CALM3	35	0.666911384695664	0.667954148149825
801	CALM1	46	0.667141977590658	0.667849979616536
9738	CCP110	26	0.667593118301445	0.667904147072569
5781	PTPN11	35	0.667342770770242	0.667881954600644
1434	CSE1L	5	0.667626279018811	0.668030273933528
3190	HNRNPK	61	0.66755296538575	0.667697129598703
4067	LYN	25	0.667530107803365	0.667922918840353
6184	RPN1	15	0.667289996554039	0.668016245680356
8546	AP3B1	6	0.667645100238529	0.668020724276012
9696	CROCC	5	0.667693584584334	0.66802082373432
3732	CD82	1	0.667885104488838	0.668022559748425
51429	SNX9	15	0.667456577212549	0.667986700990496
8476	CDC42BPA	15	0.667557550598722	0.667974285777688
10627	MYL12A	9	0.667488496403787	0.668022991011498
88	ACTN2	43	0.667108117288284	0.66787184860992
22983	MAST1	25	0.667089757100601	0.667977621516856
5682	PSMA1	80	0.667729757923235	0.667561461499342
5683	PSMA2	12	0.667410015527067	0.668013061708513
5685	PSMA4	10	0.667657786135421	0.667992013162721
5687	PSMA6	15	0.667327636767803	0.668006476976374
5690	PSMB2	9	0.667527381988235	0.668016461651772
5689	PSMB1	36	0.667007658156276	0.667927163927039
5691	PSMB3	11	0.667450208450496	0.668014885665295
5693	PSMB5	14	0.667273522034774	0.668021195919355
5694	PSMB6	8	0.66747148198088	0.668033132509168
5695	PSMB7	10	0.667411611452368	0.668027990903979
6311	ATXN2	11	0.667463357629324	0.668012920081358
4904	YBX1	18	0.667568062700428	0.667952537240119
2932	GSK3B	125	0.668760649420452	0.667170587548138
10657	KHDRBS1	55	0.667569396453527	0.667728945992305
2261	FGFR3	19	0.667238971289751	0.667994342134884
1933	EEF1B2	5	0.667713834894683	0.668019775150701
1936	EEF1D	12	0.667555422387134	0.667992466432044
10093	ARPC4	8	0.667361326487005	0.668052518781454
56893	UBQLN4	56	0.666874736114876	0.66784120821855
11316	COPE	8	0.667566247090898	0.668018997504648
1363	CPE	6	0.667550257046844	0.66803545349307
1915	EEF1A1	51	0.667454141415835	0.667769462433482
5708	PSMD2	55	0.667133585565028	0.667790644159908
6176	RPLP1	20	0.667384385131947	0.667965346418127
55183	RIF1	54	0.667227284256874	0.667794760603963
7917	BAG6	46	0.667283826851647	0.667825586173112
10382	TUBB4A	15	0.667497398474778	0.667981034694898
5217	PFN2	15	0.667360071303507	0.668001327473584
2597	GAPDH	44	0.667229602234232	0.667856242948908
10094	ARPC3	19	0.667215263057111	0.668005092347005
4354	MPP1	16	0.667614651803924	0.667961531111083
51608	GET4	20	0.667348182373141	0.667972306722149
11051	NUDT21	29	0.667222474324073	0.667943384184294
10399	RACK1	27	0.667084880425246	0.667967197815246
3336	HSPE1	11	0.667536883488335	0.668004304477957
56992	KIF15	5	0.667726852696907	0.668015909630892
4860	PNP	2	0.667813815790648	0.668025268805652
4905	NSF	23	0.667579363639948	0.667921202810206
5050	PAFAH1B3	20	0.667292004618597	0.667979186589318
10606	PAICS	9	0.66758189572376	0.668009654872283
5515	PPP2CA	46	0.667205586566683	0.667832991851353
5717	PSMD11	19	0.667460349744821	0.667958856671561
6117	RPA1	24	0.66744128806688	0.667934681911958
293	SLC25A6	13	0.667440502215497	0.668003399446615
7276	TTR	26	0.66724276051488	0.667946961489336
1114	CHGB	27	0.666959485484094	0.667986902786315
1743	DLST	18	0.667310633469546	0.667992145369985
5720	PSME1	13	0.66748763495055	0.667995809848337
7277	TUBA4A	10	0.66745016144	0.668021262766792
170961	ANKRD24	4	0.667780599732284	0.668015215836457
197131	UBR1	10	0.667414550472582	0.6680287970792
23028	KDM1A	89	0.667864624700801	0.667511660732175
54622	ARL15	10	0.667423093217035	0.66802418964459
403	ARL3	6	0.667486773954898	0.668045667759597
51593	SRRT	12	0.667700646300091	0.667972127595904
509	ATP5F1C	28	0.667591251362264	0.66789959434125
22948	CCT5	15	0.667177597456788	0.668033307426916
55755	CDK5RAP2	15	0.667321277505474	0.668010525602942
1160	CKMT2	3	0.667688659714244	0.668039137293132
2661	GDF9	20	0.667136885758455	0.668003279883164
6613	SUMO2	27	0.667079223400567	0.667968590551082
51726	DNAJB11	20	0.667272990544845	0.66799023737916
2026	ENO2	11	0.667376337381684	0.668026144493329
55186	SLC25A36	1	0.66790962957563	0.668019010518494
2819	GPD1	2	0.6678034237548	0.668026910724365
2950	GSTP1	10	0.667633714622966	0.667995566201835
3163	HMOX2	32	0.667368202960236	0.667895571881332
10236	HNRNPR	12	0.667658939319677	0.667979761085221
2079	ERH	7	0.667552977518081	0.668026271208571
3312	HSPA8	71	0.667204424690241	0.667700393061185
81631	MAP1LC3B	32	0.666895999991062	0.667970746462154
2975	GTF3C1	10	0.667488574305717	0.668017089077868
5601	MAPK9	42	0.667234311861058	0.667867208598894
4140	MARK3	18	0.667471699242133	0.667969166442308
6182	MRPL12	8	0.667537202561953	0.668023621258283
65080	MRPL44	10	0.667505901270664	0.668020724889867
4715	NDUFB9	6	0.667605928344946	0.668025578563593
4831	NME2	16	0.667381692124109	0.66799020325526
4832	NME3	16	0.667561992392116	0.667966466412773
11165	NUDT3	19	0.66705357752125	0.668021812759764
5049	PAFAH1B2	10	0.66734199039021	0.668040187428453
26135	SERBP1	12	0.667418470068376	0.668013991671527
25843	MOB4	29	0.667343207771284	0.667916176554477
8575	PRKRA	10	0.667433514985355	0.668024954472892
6136	RPL12	6	0.667697025720242	0.66801354618263
25873	RPL36	3	0.667754827642221	0.668026430379324
3921	RPSA	10	0.667479957044612	0.668023712418514
6230	RPS25	10	0.667366664041644	0.668036677265971
6421	SFPQ	18	0.667488277244807	0.667975791988584
11075	STMN2	13	0.667388032219063	0.668010661511569
10273	STUB1	70	0.667733923204862	0.667625283483124
7083	TK1	69	0.66686474104651	0.667762025994859
9638	FEZ1	21	0.667143010253155	0.667999827677637
7336	UBE2V2	13	0.667455681994566	0.668000674677662
54874	FNBP1L	5	0.667647191460927	0.668029045868853
213	ALB	3	0.667794411407136	0.668020265042614
217	ALDH2	9	0.667494891959543	0.668027061060562
306	ANXA3	2	0.667788504092674	0.66802878708717
3728	JUP	16	0.667487097250361	0.667980069960422
481	ATP1B1	10	0.667344615545979	0.66804229010772
78987	CRELD1	8	0.66755005610051	0.668019562411664
4700	NDUFA6	4	0.667787711341237	0.66801496621511
3039	HBA1	13	0.66733600657476	0.668025020592644
546	ATRX	18	0.667526753031917	0.667957434159027
613	BCR	18	0.667554857036433	0.667954415060119
22913	RALY	23	0.667189992633599	0.667981194628037
284403	WDR62	10	0.667659491546331	0.667990635387045
1008	CDH10	3	0.667762684522534	0.668024720661461
1345	COX6C	3	0.667833170846943	0.668015084076396
1508	CTSB	11	0.667545462534873	0.668001787146134
10540	DCTN2	23	0.667586844676424	0.667918474531168
1783	DYNC1LI2	39	0.667041815250455	0.667903609120167
2059	EPS8	33	0.667314270503665	0.667914880405902
23474	ETHE1	5	0.667624828918986	0.668031055807272
116985	ARAP1	8	0.667501184714448	0.668030714073258
55512	SMPD3	7	0.66766121096638	0.668012495216105
2290	FOXG1	4	0.667671205311925	0.668032079322658
2521	FUS	20	0.667373450575228	0.667969662235826
2771	GNAI2	16	0.667306786245468	0.668004329159699
2804	GOLGB1	17	0.667368113656258	0.667994978062308
22927	HABP4	12	0.667394399081342	0.668017595038622
3189	HNRNPH3	20	0.66730093776756	0.667977816548989
11078	TRIOBP	6	0.66767986486642	0.668016893765498
23199	GSE1	8	0.667764000357961	0.667990635527638
10724	OGA	9	0.667649025724558	0.667999267308813
57489	ODF2L	10	0.667726474008694	0.667981946759373
23286	WWC1	12	0.667473134155143	0.668009402752795
4043	LRPAP1	9	0.667413202394369	0.668033481851172
8669	EIF3J	7	0.667537960143324	0.668029893245194
28985	MCTS1	3	0.667760634997866	0.668027892125657
192111	PGAM5	5	0.667589367407973	0.66803600933009
4356	MPP3	17	0.667134893114954	0.668026495240767
10398	MYL9	4	0.66778987201083	0.668014161848938
4714	NDUFB8	4	0.667629184616167	0.668039509144244
4809	SNU13	11	0.667613487504279	0.667992002242705
25934	NIPSNAP3A	6	0.667559100845929	0.668034065987016
56144	PCDHA4	7	0.667637018633299	0.668014107227672
27043	PELP1	7	0.667699685064687	0.668006650295714
10397	NDRG1	10	0.667740337037454	0.667981810044442
5424	POLD1	11	0.667645049792426	0.667986476137521
5481	PPID	5	0.667730686388334	0.668015017115265
5498	PPOX	4	0.667762138821927	0.66801756213423
4841	NONO	25	0.667443009454616	0.667930707577228
6165	RPL35A	3	0.667771926648827	0.668023835108035
6133	RPL9	14	0.667285592126846	0.66801950192098
3092	HIP1	18	0.667209034509698	0.668014722357672
6189	RPS3A	14	0.667383318772	0.668004980637056
6275	S100A4	12	0.667429618993505	0.668014501246179
6279	S100A8	13	0.667412280085063	0.668007884020337
8878	SQSTM1	34	0.667454076698613	0.667870107331938
6853	SYN1	7	0.667608040703107	0.66802049474034
7114	TMSB4X	13	0.667541772160818	0.667989796206982
10155	TRIM28	19	0.667441245454851	0.667969993160866
60626	RIC8A	18	0.667168043024097	0.668016796964372
7314	UBB	27	0.667369874117187	0.667921989201618
51168	MYO15A	2	0.667799495629414	0.668027327024223
22985	ACIN1	8	0.667641575149897	0.668009459577889
55004	LAMTOR1	7	0.667738559448497	0.668004630347213
52	ACP1	3	0.667719580500386	0.668031714931886
309	ANXA6	7	0.667453459069551	0.668048932691147
396	ARHGDIA	15	0.66730345791697	0.668013416940938
25978	CHMP2B	9	0.667354492032776	0.668045029947277
10072	DPP3	5	0.667650446344822	0.668031714160287
4709	NDUFB3	1	0.667899293516631	0.668020448339934
25791	NGEF	7	0.6675222488929	0.668030625522853
55207	ARL8B	3	0.667740867283405	0.668028072774367
826	CAPNS1	12	0.667333700605119	0.668026786984508
4026	LPP	4	0.667697429609087	0.668027969032889
7542	ZFPL1	19	0.667530157414513	0.667952712364755
5955	RCN2	12	0.66748479170617	0.668001800777315
642	BLMH	12	0.667400335986271	0.66801560364796
4646	MYO6	87	0.667730593351123	0.667532074977376
7203	CCT3	13	0.667318812169215	0.66802170929366
9231	DLG5	15	0.667550570935495	0.667974558675046
5660	PSAP	12	0.667277053321985	0.668042722869614
1123	CHN1	6	0.667601815673529	0.668026519173603
26289	AK5	3	0.667699664319137	0.668034566874793
3703	STT3A	6	0.66761396271445	0.668027801126028
25874	MPC2	7	0.667529638544413	0.668030960748451
157285	PRAG1	6	0.667679010819301	0.668015881931999
8655	DYNLL1	25	0.667245159407245	0.667963348026228
10570	DPYSL4	7	0.667658022952942	0.668011622974333
4733	DRG1	4	0.667768400359	0.668018768610139
8894	EIF2S2	14	0.667568541328552	0.667980371244675
2286	FKBP2	9	0.667518543526291	0.668018208714564
335	APOA1	11	0.667307364422387	0.66804164830283
55262	MAP11	1	0.66787855549285	0.668023622791323
10658	CELF1	12	0.667248533488019	0.668043010936671
51280	GOLM1	26	0.666678660824813	0.668049188620559
23521	RPL13A	10	0.667416860171248	0.668028174588799
2936	GSR	1	0.66790246870545	0.668019999916741
311	ANXA11	10	0.66756121505013	0.668005643322541
3308	HSPA4	15	0.667519073126401	0.667979287010655
57095	PITHD1	1	0.667894696875314	0.668021110725014
10994	ILVBL	4	0.667765605452328	0.668017582772164
3735	KARS1	22	0.667508438206877	0.667934532318624
3757	KCNH2	4	0.667661462305622	0.668032640469468
10615	SPAG5	28	0.667459151234709	0.667905174362583
57658	CALCOCO1	15	0.667350452367977	0.668005410985298
3857	KRT9	2	0.66784863471707	0.668020056123808
114088	TRIM9	18	0.667418361719836	0.667975562175378
22981	NINL	149	0.669080347180588	0.666993242379798
51660	MPC1	3	0.667787136068176	0.668022174999191
51025	PAM16	7	0.667497207028429	0.668040207632611
23162	MAPK8IP3	7	0.667556146486381	0.668026796450541
23039	XPO7	4	0.667691803310961	0.668028093127493
4191	MDH2	5	0.667749094266356	0.66801639088324
2901	GRIK5	3	0.667754207495065	0.668025938709286
2788	GNG7	7	0.667531928479288	0.668029630673828
4190	MDH1	5	0.667653607641299	0.668026984173148
10769	PLK2	9	0.667525459750684	0.668016559083429
1967	EIF2B1	5	0.66767265717663	0.668024446865411
64965	MRPS9	6	0.667776479651495	0.668002659256719
4673	NAP1L1	20	0.667418946790171	0.667964007310743
3991	LIPE	2	0.667818213158449	0.668024464964036
55968	NSFL1C	12	0.667381064209319	0.668022550579003
23435	TARDBP	8	0.667536461411228	0.668028288796826
6767	ST13	8	0.66756137052606	0.668018158561442
79885	HDAC11	1	0.667880353534652	0.66802332332814
112840	WDR89	2	0.667787998353363	0.668028819717707
4731	NDUFV3	4	0.667649773189278	0.668036264823245
6284	S100A13	5	0.66763333355545	0.668030028742241
10419	PRMT5	39	0.667375874019173	0.667860293028246
6601	SMARCC2	16	0.667632056661466	0.667964082106988
23140	ZZEF1	1	0.667880353534652	0.66802332332814
23761	PISD	3	0.667758969257011	0.668027266760711
4893	NRAS	385	0.675958563706605	0.66479945458906
23654	PLXNB2	4	0.667667818693122	0.668032093575908
57143	ADCK1	4	0.667690338790835	0.668027678015597
11021	RAB35	12	0.667306262681527	0.668038891793601
4218	RAB8A	15	0.667417770775905	0.667994142291815
4192	MDK	12	0.66756535576272	0.667991878233579
55638	SYBU	4	0.667677506987048	0.668029799651313
6204	RPS10	12	0.667335508661112	0.668029818879322
22984	PDCD11	12	0.667502930964423	0.668002464608111
5478	PPIA	11	0.667650027743948	0.667987034693782
6429	SRSF4	10	0.667402433041916	0.668027664112922
1314	COPA	6	0.667584319583777	0.66803248172414
112476	PRRT2	2	0.667819588778107	0.668024130146468
27067	STAU2	1	0.667911287002926	0.668018785142501
29888	STRN4	24	0.6669490573224	0.668017703382774
26960	NBEA	4	0.667819800194706	0.668010131974962
79735	TBC1D17	13	0.667216724817181	0.668037036022973
7280	TUBB2A	16	0.667352774864007	0.667994256267581
1855	DVL1	28	0.667465482400027	0.667908805556348
65991	FUNDC2	14	0.667354716610086	0.668009128066211
55324	ABCF3	4	0.667663023654855	0.668032990196088
10476	ATP5PD	14	0.66751860612175	0.6679860866005
254863	TMEM256	5	0.667779586906643	0.668008582989201
11170	FAM107A	27	0.667316125017673	0.667941638704723
10949	HNRNPA0	12	0.667415212260707	0.668013271632774
4649	MYO9A	5	0.667717362106721	0.668017133779615
58477	SRPRB	10	0.667766501344822	0.667978813249567
1952	CELSR2	5	0.667824180322603	0.668003449071378
1639	DCTN1	108	0.66759338288199	0.667446612771888
54505	DHX29	3	0.667669945323719	0.668040244000748
51412	ACTL6B	7	0.66766061484539	0.66801143743999
57017	COQ9	8	0.667280614813598	0.668068340720045
10059	DNM1L	21	0.667703125504932	0.667914548660426
1857	DVL3	38	0.667246333764833	0.667879053051148
23136	EPB41L3	16	0.667717002364365	0.66794574781415
2053	EPHX2	3	0.667726848994669	0.668030441167966
55160	ARHGEF10L	1	0.667876623432372	0.668023952097833
10681	GNB5	23	0.667136243594852	0.667985904132364
10490	VTI1B	9	0.667545337332498	0.668016097309962
124801	LSM12	1	0.667897549916325	0.668020697615148
10211	FLOT1	17	0.667665007758567	0.667947087317411
2873	GPS1	8	0.667475755263652	0.668031485291503
10817	FRS3	20	0.667136878942947	0.668003596160099
50861	STMN3	12	0.667416167579806	0.66801519935908
57498	KIDINS220	7	0.66782083076206	0.667989928479305
