entA	entB	We
1387	8368	1
1387	8370	1
1387	5595	1
1387	7321	1
1387	57169	1
1387	51720	1
1387	6772	1
1387	8349	1
1387	5602	1
1387	8202	1
1387	162	1
1387	6122	1
1387	3981	1
1387	84172	1
1387	11224	1
1387	10498	1
1387	3159	1
1387	51701	1
1387	8664	1
1387	9640	1
1387	3018	1
1387	9318	1
1387	3148	1
1387	1958	1
1387	10499	1
1387	64397	1
1387	92815	1
1387	7750	1
1387	5520	1
1387	51780	1
1387	83990	1
2318	5295	1
2318	65125	1
2318	1398	1
2318	5335	1
2318	2534	1
2318	5479	1
2318	2023	1
2318	4606	1
2318	3636	1
2318	171024	1
2318	6156	1
2318	5565	1
2318	8291	1
2318	288	1
2318	29761	1
2318	3012	1
2318	4892	1
2318	6444	1
2318	6196	1
2318	23336	1
2318	57572	1
2318	3751	1
51517	10458	1
51517	3315	1
51517	2534	1
51517	5300	1
51517	10152	1
51517	8440	1
51517	221184	1
51517	8522	1
51517	5715	1
51517	5318	1
51517	81624	1
5195	70	1
5195	6601	1
5195	439	1
5195	847	1
5195	5830	1
5195	51138	1
5195	56993	1
5195	9804	1
5195	988	1
5193	53826	1
5193	5830	1
5193	5192	1
5193	23770	1
5193	5780	1
5193	80731	1
5193	11343	1
5193	9482	1
5193	8834	1
5193	9071	1
2475	207	1
2475	5170	1
2475	6198	1
2475	3667	1
2475	2280	1
2475	5861	1
2475	6774	1
2475	2932	1
2475	4893	1
2475	26100	1
2475	6195	1
2475	2033	1
2475	3845	1
2475	253260	1
2475	11140	1
2475	6772	1
2475	10243	1
2475	5578	1
2475	79020	1
2475	57521	1
2475	2782	1
2475	4735	1
2475	8665	1
2475	57580	1
2475	64121	1
2475	64223	1
207	5170	1
207	6198	1
207	3667	1
207	1956	1
207	1432	1
207	672	1
207	5894	1
207	1147	1
207	405	1
207	5295	1
207	1495	1
207	5058	1
207	1457	1
207	10189	1
207	11331	1
207	5493	1
207	3309	1
207	26994	1
207	7431	1
207	3708	1
207	1937	1
207	4217	1
207	2194	1
207	5335	1
207	1499	1
207	9463	1
207	2903	1
207	5499	1
207	23647	1
207	3315	1
207	5290	1
207	5879	1
207	4904	1
207	2932	1
207	51608	1
207	5515	1
207	2026	1
207	5601	1
207	4893	1
207	1639	1
207	6195	1
207	572	1
207	26060	1
207	2670	1
207	1453	1
207	5586	1
207	4137	1
207	2033	1
207	8678	1
207	7415	1
207	3615	1
207	5728	1
207	9479	1
207	22794	1
207	23396	1
207	55704	1
207	6714	1
207	1969	1
207	5163	1
207	5590	1
207	2648	1
207	54434	1
207	5518	1
207	7248	1
207	65266	1
207	171023	1
207	5591	1
207	253260	1
207	5599	1
207	350	1
207	2931	1
207	3337	1
207	23281	1
207	116986	1
207	10395	1
207	1540	1
207	6733	1
207	4846	1
207	9349	1
207	8349	1
207	1786	1
207	5730	1
207	5354	1
207	120892	1
207	5494	1
207	5214	1
207	10891	1
207	39	1
207	5579	1
207	3611	1
207	5606	1
207	5162	1
207	7267	1
207	29110	1
207	23122	1
207	5156	1
207	25830	1
207	153090	1
207	6794	1
207	57402	1
207	6768	1
207	1500	1
207	79959	1
207	9911	1
207	51256	1
207	5705	1
207	5524	1
207	3018	1
207	63826	1
207	9368	1
207	3710	1
207	8085	1
207	56946	1
207	7994	1
207	6416	1
207	7345	1
207	1938	1
207	79594	1
207	644	1
207	6599	1
207	5361	1
207	9612	1
207	4763	1
207	3858	1
207	8570	1
207	84433	1
207	6620	1
207	79791	1
5170	6198	1
5170	5584	1
5170	2547	1
5170	142	1
5170	28964	1
5170	51631	1
5170	23390	1
5170	5793	1
5170	5787	1
5170	5795	1
5170	71	1
5170	506	1
5170	5142	1
5170	527	1
5170	1471	1
5170	70	1
5170	226	1
5170	6184	1
5170	642	1
5170	23039	1
5170	6197	1
5170	5586	1
5170	5566	1
5170	5590	1
5170	5580	1
5170	1445	1
5170	11140	1
5170	6159	1
5170	5204	1
5170	5585	1
5170	54623	1
5170	127281	1
5170	6305	1
5170	7153	1
5170	5411	1
5170	8682	1
5170	9868	1
5170	5538	1
5170	84433	1
6198	3667	1
6198	1460	1
6198	3326	1
6198	80347	1
6198	5305	1
6198	57655	1
6198	998	1
6198	4067	1
6198	6194	1
6198	4137	1
6198	2033	1
6198	6714	1
6198	5163	1
6198	253260	1
6198	5599	1
6198	6009	1
6198	25793	1
6198	636	1
6198	8237	1
6198	29110	1
6198	57521	1
6198	6794	1
6198	51143	1
6198	8665	1
6198	8662	1
6198	9978	1
6198	55607	1
3667	1956	1
3667	7529	1
3667	5295	1
3667	1173	1
3667	3643	1
3667	10076	1
3667	5792	1
3667	5786	1
3667	5789	1
3667	3716	1
3667	5747	1
3667	5781	1
3667	10657	1
3667	3066	1
3667	5580	1
3667	5588	1
3667	5599	1
3667	5595	1
3667	7159	1
3667	5610	1
3667	4691	1
3667	120892	1
3667	8650	1
3798	1838	1
3798	7251	1
3798	9001	1
3798	9693	1
3798	6453	1
3798	7083	1
3798	5300	1
3798	81565	1
3798	26146	1
3798	55763	1
3798	7159	1
3798	2332	1
3798	4000	1
3798	9448	1
3798	10499	1
3799	8773	1
3799	8887	1
3799	9693	1
3799	324	1
3799	5575	1
3799	2932	1
3799	23392	1
3799	5479	1
3799	64753	1
3799	51361	1
3799	2332	1
3799	6293	1
3799	5577	1
3799	79571	1
3799	84376	1
3799	10499	1
3799	3746	1
3799	988	1
3800	1459	1
3800	1457	1
3800	23043	1
3800	51361	1
3800	2332	1
3800	7430	1
3800	10499	1
3800	8411	1
3064	3146	1
3064	7529	1
3064	1147	1
3064	2512	1
3064	5295	1
3064	2547	1
3064	10580	1
3064	6457	1
3064	5493	1
3064	161	1
3064	28964	1
3064	1400	1
3064	57562	1
3064	9001	1
3064	1891	1
3064	114928	1
3064	55660	1
3064	23390	1
3064	10458	1
3064	1499	1
3064	5315	1
3064	26036	1
3064	6867	1
3064	5164	1
3064	5695	1
3064	5217	1
3064	2597	1
3064	51593	1
3064	9638	1
3064	10540	1
3064	57489	1
3064	3092	1
3064	29062	1
3064	1315	1
3064	10456	1
3064	9093	1
3064	23332	1
3064	11177	1
3064	6622	1
3064	55704	1
3064	8350	1
3064	8065	1
3064	3093	1
3064	23609	1
3064	51466	1
3064	5710	1
3064	11221	1
3064	3329	1
3064	7430	1
3064	1778	1
3064	23111	1
3064	23348	1
3064	128866	1
3064	56254	1
3064	9788	1
3064	9611	1
3064	3159	1
3064	26578	1
3064	27342	1
3064	26286	1
3064	120	1
3064	23380	1
3064	23116	1
3064	152789	1
3064	139818	1
3064	23328	1
3064	27068	1
3064	63908	1
3064	9810	1
3064	3839	1
3064	55735	1
3064	8453	1
3064	5064	1
3064	6124	1
3064	54821	1
3064	8239	1
3064	79813	1
3064	51667	1
3064	80142	1
3064	8518	1
3064	6874	1
3064	8968	1
3064	83478	1
3064	9901	1
3064	8799	1
3064	8539	1
5898	5333	1
5898	3315	1
5898	808	1
5898	801	1
5898	51726	1
5898	4893	1
5898	149371	1
5898	55770	1
5898	10664	1
5898	3845	1
5898	9126	1
5898	23109	1
5333	9146	1
5333	4893	1
5333	3845	1
5333	7052	1
5333	5339	1
3146	3855	1
3146	708	1
3146	142	1
3146	3309	1
3146	1400	1
3146	55183	1
3146	81631	1
3146	10209	1
3146	2130	1
3146	2033	1
3146	5582	1
3146	177	1
3146	8350	1
3146	5580	1
3146	6159	1
3146	6224	1
3146	55740	1
3146	5578	1
3146	7295	1
3146	5579	1
3146	4204	1
3146	3149	1
3146	55749	1
3146	718	1
3146	6206	1
1956	3320	1
1956	322	1
1956	10971	1
1956	7529	1
1956	1432	1
1956	1072	1
1956	5894	1
1956	2066	1
1956	10015	1
1956	5295	1
1956	1495	1
1956	5058	1
1956	2934	1
1956	50618	1
1956	1173	1
1956	815	1
1956	4035	1
1956	6457	1
1956	8404	1
1956	10598	1
1956	4915	1
1956	3326	1
1956	1937	1
1956	1399	1
1956	1398	1
1956	2810	1
1956	5335	1
1956	2017	1
1956	10458	1
1956	867	1
1956	11122	1
1956	10076	1
1956	5792	1
1956	5786	1
1956	5789	1
1956	5791	1
1956	5793	1
1956	5787	1
1956	5795	1
1956	5536	1
1956	6774	1
1956	3315	1
1956	408	1
1956	5290	1
1956	2335	1
1956	5336	1
1956	5575	1
1956	6655	1
1956	226	1
1956	5747	1
1956	808	1
1956	801	1
1956	5781	1
1956	4067	1
1956	51429	1
1956	22983	1
1956	2597	1
1956	509	1
1956	2950	1
1956	3312	1
1956	5601	1
1956	25843	1
1956	10273	1
1956	7336	1
1956	3728	1
1956	10540	1
1956	2059	1
1956	6275	1
1956	6853	1
1956	3308	1
1956	4190	1
1956	4893	1
1956	11345	1
1956	26060	1
1956	8440	1
1956	9253	1
1956	4137	1
1956	5566	1
1956	8874	1
1956	11047	1
1956	51286	1
1956	6622	1
1956	3055	1
1956	9479	1
1956	6714	1
1956	3845	1
1956	5590	1
1956	5921	1
1956	5688	1
1956	5052	1
1956	27	1
1956	5591	1
1956	2242	1
1956	1445	1
1956	5599	1
1956	10963	1
1956	11140	1
1956	5864	1
1956	23542	1
1956	5587	1
1956	9049	1
1956	5581	1
1956	5710	1
1956	2288	1
1956	382	1
1956	4215	1
1956	6772	1
1956	5910	1
1956	8976	1
1956	5730	1
1956	54793	1
1956	10810	1
1956	1845	1
1956	5494	1
1956	5516	1
1956	5578	1
1956	6776	1
1956	27161	1
1956	5214	1
1956	2268	1
1956	3304	1
1956	3313	1
1956	7430	1
1956	7295	1
1956	5579	1
1956	10092	1
1956	1778	1
1956	10439	1
1956	1465	1
1956	5532	1
1956	301	1
1956	53358	1
1956	7094	1
1956	79705	1
1956	5156	1
1956	54187	1
1956	51495	1
1956	23770	1
1956	10044	1
1956	56899	1
1956	8650	1
1956	1500	1
1956	7168	1
1956	79026	1
1956	9782	1
1956	23294	1
1956	81	1
1956	220164	1
1956	9218	1
1956	2824	1
1956	378	1
1956	7184	1
1956	9817	1
1956	7535	1
1956	2805	1
1956	7846	1
1956	5999	1
1956	9101	1
1956	7345	1
1956	873	1
1956	23007	1
1956	471	1
1956	9853	1
1956	966	1
1956	9590	1
1956	7786	1
1956	9789	1
1956	6451	1
1956	83442	1
1956	6900	1
1956	7167	1
1956	2184	1
1956	5165	1
1956	386617	1
3320	1615	1
3320	2058	1
3320	5894	1
3320	2066	1
3320	5058	1
3320	4035	1
3320	1457	1
3320	5859	1
3320	1191	1
3320	10598	1
3320	3326	1
3320	5792	1
3320	5536	1
3320	3315	1
3320	2932	1
3320	10273	1
3320	6189	1
3320	4141	1
3320	6271	1
3320	1780	1
3320	5586	1
3320	5590	1
3320	11140	1
3320	10910	1
3320	4846	1
3320	10728	1
3320	120892	1
3320	1025	1
3320	1452	1
3320	5567	1
3320	2768	1
3320	26973	1
3320	283455	1
3320	6794	1
3320	23221	1
3320	192669	1
3320	122402	1
3320	7266	1
3320	9817	1
3320	6840	1
3320	50809	1
3320	90627	1
3320	8621	1
3320	8943	1
3320	57626	1
1615	5295	1
1615	1191	1
1615	1915	1
1615	7965	1
1615	9521	1
2058	22984	1
2058	4869	1
2058	8349	1
2058	7965	1
2058	5917	1
2058	3376	1
5310	1674	1
5310	7431	1
5310	55729	1
5310	5793	1
5310	2534	1
5310	3875	1
5310	23396	1
5310	3856	1
5310	2011	1
5310	5603	1
5310	6000	1
1674	672	1
1674	5493	1
1674	7431	1
1674	4747	1
1674	6453	1
1674	3315	1
1674	1832	1
1674	3866	1
1674	22954	1
1674	54474	1
1674	2670	1
1674	127703	1
1674	2023	1
1674	54477	1
1674	5630	1
1674	8291	1
1674	1656	1
1674	5317	1
1674	7525	1
1674	143884	1
1674	3860	1
1674	9119	1
1674	823	1
1674	9529	1
5573	5894	1
5573	65125	1
5573	55660	1
5573	10564	1
5573	56252	1
5573	3096	1
5573	5575	1
5573	2932	1
5573	4893	1
5573	11216	1
5573	5566	1
5573	4647	1
5573	3845	1
5573	80854	1
5573	5903	1
5573	2332	1
5573	5567	1
5573	23111	1
5573	8165	1
5573	821	1
5573	23598	1
5573	8148	1
5573	7381	1
5573	9495	1
5573	5613	1
5573	9465	1
7249	7529	1
7249	7532	1
7249	4750	1
7249	2932	1
7249	7083	1
7249	5300	1
7249	7248	1
7249	5066	1
7249	5562	1
7249	6009	1
7249	5654	1
4291	27101	1
4291	29959	1
4291	672	1
4291	5894	1
4291	2783	1
4291	9531	1
4291	5708	1
4291	51608	1
4291	10273	1
4291	5955	1
4291	2901	1
4291	10681	1
4291	1781	1
4291	140735	1
4291	10456	1
4291	2107	1
4291	8666	1
4291	10049	1
4291	6493	1
4291	2870	1
4291	4691	1
4291	51284	1
4291	1181	1
4291	9532	1
4291	6794	1
4291	8079	1
4291	200424	1
4291	5709	1
4291	80755	1
4291	2781	1
4291	3300	1
4291	1384	1
4291	2782	1
4291	7260	1
4291	4128	1
4291	5875	1
4291	122402	1
4291	81027	1
4291	813	1
4291	8787	1
27101	5894	1
27101	1499	1
27101	5594	1
27101	2130	1
27101	6493	1
27101	6500	1
27101	5578	1
27101	25793	1
27101	1374	1
27101	22820	1
27101	9532	1
27101	200424	1
27101	2781	1
27101	1384	1
27101	10672	1
27101	122402	1
27101	4129	1
27101	55226	1
27101	8481	1
27101	7283	1
27101	9817	1
27101	6907	1
27101	6130	1
27101	8682	1
27101	9731	1
27101	8943	1
27101	57626	1
27101	9701	1
29959	1460	1
29959	10987	1
29959	5881	1
29959	2932	1
29959	55183	1
29959	7083	1
29959	81628	1
29959	5501	1
29959	130813	1
322	4035	1
322	5621	1
322	334	1
322	23327	1
322	9844	1
322	4893	1
322	3845	1
322	55740	1
322	382	1
322	301	1
322	7024	1
322	10178	1
322	9731	1
10971	53616	1
10971	7529	1
10971	7532	1
10971	7332	1
10971	7316	1
10971	4217	1
10971	1947	1
10971	3315	1
10971	9759	1
10971	56893	1
10971	5127	1
10971	572	1
10971	1781	1
10971	3875	1
10971	4137	1
10971	81565	1
10971	5590	1
10971	5218	1
10971	10749	1
10971	4215	1
10971	23164	1
10971	6744	1
10971	120892	1
10971	5291	1
10971	84376	1
10971	1130	1
10971	988	1
53616	7529	1
53616	1739	1
53616	23513	1
53616	2059	1
53616	3055	1
53616	5880	1
53616	9211	1
6427	5058	1
6427	1457	1
6427	2801	1
6427	56893	1
6427	2521	1
6427	6429	1
6427	1639	1
6427	2130	1
6427	84445	1
6427	6733	1
6427	11064	1
6427	6426	1
6427	3981	1
6427	6428	1
6427	6434	1
6427	132320	1
6427	125115	1
6427	3881	1
6427	8481	1
6427	145508	1
6427	23322	1
2561	708	1
2561	10564	1
2561	160622	1
2561	9743	1
2561	2566	1
5048	1457	1
5048	5050	1
5048	5049	1
5048	10540	1
5048	3735	1
5048	1639	1
5048	6249	1
5048	81565	1
5048	23043	1
5048	10726	1
5048	25793	1
5048	1778	1
5048	145508	1
5048	9662	1
7529	7532	1
7529	7164	1
7529	5894	1
7529	1859	1
7529	815	1
7529	7431	1
7529	4217	1
7529	3643	1
7529	867	1
7529	3315	1
7529	23136	1
7529	572	1
7529	81565	1
7529	4641	1
7529	5590	1
7529	5218	1
7529	56957	1
7529	6733	1
7529	171024	1
7529	4215	1
7529	55177	1
7529	120892	1
7529	3280	1
7529	816	1
7529	23371	1
7529	9610	1
7529	8339	1
7529	1130	1
7532	5894	1
7532	5058	1
7532	65125	1
7532	10987	1
7532	23327	1
7532	9759	1
7532	2037	1
7532	23136	1
7532	572	1
7532	3875	1
7532	81565	1
7532	4628	1
7532	7054	1
7532	171024	1
7532	4215	1
7532	55177	1
7532	3097	1
7532	6744	1
7532	55835	1
7532	11346	1
7532	120892	1
7532	6794	1
7532	340527	1
7532	8766	1
7532	84630	1
7532	84952	1
7533	64283	1
7533	1859	1
7533	22995	1
7533	4750	1
7533	9001	1
7533	4217	1
7533	3315	1
7533	10658	1
7533	23136	1
7533	5127	1
7533	572	1
7533	6622	1
7533	51199	1
7533	5218	1
7533	22999	1
7533	4215	1
7533	11064	1
7533	55835	1
7533	167691	1
7533	22832	1
7533	8650	1
7533	80184	1
7533	340527	1
7533	145508	1
7533	23322	1
7533	9662	1
7533	132884	1
7533	9859	1
7164	2810	1
7164	1612	1
7164	8669	1
7164	7163	1
7164	7165	1
7164	114569	1
7164	27	1
7164	56924	1
57403	55198	1
57403	259173	1
57403	7879	1
57403	8411	1
57403	22930	1
64283	4627	1
6810	8773	1
6810	6804	1
6810	50618	1
6810	10006	1
6810	5684	1
6810	10228	1
6810	2010	1
6810	1063	1
6810	7542	1
6810	10490	1
6810	10152	1
6810	8675	1
6810	6812	1
6810	5354	1
6810	4000	1
6810	56904	1
6810	6844	1
6810	112755	1
6810	23673	1
6810	116841	1
6810	6814	1
6810	8674	1
6810	6843	1
6810	63908	1
6810	80342	1
6810	79901	1
6810	9341	1
6810	8879	1
6810	80331	1
6810	9554	1
6810	134957	1
6810	8417	1
6810	8775	1
6810	9482	1
6810	9570	1
8773	6804	1
8773	9146	1
8773	667	1
8773	23390	1
8773	4893	1
8773	10152	1
8773	9513	1
8773	3845	1
8773	6844	1
8773	112755	1
8773	2785	1
8773	6814	1
8773	63908	1
8773	9782	1
8773	9367	1
8773	134957	1
8773	6196	1
8773	3916	1
8773	8775	1
8773	9515	1
1432	3984	1
1432	405	1
1432	1742	1
1432	3936	1
1432	10987	1
1432	3315	1
1432	6711	1
1432	3096	1
1432	5600	1
1432	5594	1
1432	1915	1
1432	5601	1
1432	4831	1
1432	5955	1
1432	26003	1
1432	1315	1
1432	4137	1
1432	6300	1
1432	2033	1
1432	1386	1
1432	27429	1
1432	1969	1
1432	2648	1
1432	4155	1
1432	3856	1
1432	7248	1
1432	6280	1
1432	5595	1
1432	56924	1
1432	6146	1
1432	4294	1
1432	11221	1
1432	4208	1
1432	8202	1
1432	5494	1
1432	5609	1
1432	84867	1
1432	636	1
1432	5606	1
1432	6794	1
1432	23770	1
1432	7024	1
1432	6091	1
1432	8841	1
1432	4776	1
1432	58508	1
1432	55749	1
1432	8408	1
1432	6604	1
1432	6416	1
1432	8986	1
1432	9043	1
1432	2038	1
1432	4820	1
1432	6942	1
1432	55362	1
10043	7316	1
10043	9146	1
10043	4214	1
10043	10755	1
10043	7314	1
10043	4646	1
10043	10994	1
10043	54472	1
10043	58155	1
10043	6232	1
10043	9765	1
10043	9529	1
672	3276	1
672	5295	1
672	7332	1
672	1460	1
672	3184	1
672	142	1
672	7334	1
672	7316	1
672	4214	1
672	3708	1
672	29117	1
672	5499	1
672	23368	1
672	71	1
672	3096	1
672	1063	1
672	5687	1
672	55183	1
672	6117	1
672	23028	1
672	3312	1
672	3728	1
672	481	1
672	2521	1
672	5424	1
672	10155	1
672	5660	1
672	23761	1
672	5127	1
672	641	1
672	2130	1
672	8907	1
672	11052	1
672	11180	1
672	5932	1
672	1453	1
672	9513	1
672	2023	1
672	23090	1
672	7158	1
672	5527	1
672	58533	1
672	8204	1
672	10048	1
672	472	1
672	5688	1
672	5500	1
672	6137	1
672	3181	1
672	8314	1
672	23020	1
672	3337	1
672	7321	1
672	7322	1
672	7323	1
672	3182	1
672	3093	1
672	51720	1
672	4215	1
672	6772	1
672	11335	1
672	8924	1
672	8349	1
672	6744	1
672	3329	1
672	1025	1
672	55624	1
672	5830	1
672	4535	1
672	8029	1
672	1778	1
672	3014	1
672	3301	1
672	11004	1
672	3628	1
672	1974	1
672	23137	1
672	152485	1
672	1660	1
672	9493	1
672	5563	1
672	80755	1
672	23371	1
672	1277	1
672	143884	1
672	5715	1
672	200081	1
672	57096	1
672	148281	1
672	79571	1
672	6897	1
672	3796	1
672	9852	1
672	89	1
672	55719	1
672	22890	1
672	31	1
672	22885	1
672	11112	1
672	5426	1
672	342667	1
672	7283	1
672	8662	1
672	8339	1
672	51592	1
672	10111	1
672	23310	1
672	8338	1
672	23347	1
672	23523	1
672	5550	1
672	5430	1
672	1958	1
672	56946	1
672	2177	1
672	63967	1
672	675	1
672	545	1
672	55215	1
672	223	1
672	483	1
672	3948	1
672	25927	1
672	54549	1
672	54875	1
672	152330	1
672	80128	1
672	65108	1
672	8500	1
672	54443	1
672	57650	1
672	7798	1
672	286077	1
672	7156	1
672	8724	1
672	9968	1
672	57082	1
672	6525	1
672	83990	1
672	7486	1
672	9585	1
672	8880	1
672	84033	1
672	8570	1
672	9669	1
672	9555	1
672	84250	1
672	9401	1
672	7399	1
672	9946	1
672	84446	1
3984	1072	1
3984	5058	1
3984	3326	1
3984	8476	1
3984	5566	1
3984	5062	1
3984	4155	1
3984	54434	1
3984	56924	1
3984	25793	1
3984	3024	1
1072	2066	1
1072	2017	1
1072	71	1
1072	70	1
1072	6195	1
1072	1073	1
1072	60	1
1072	476	1
1072	6714	1
1072	54434	1
1072	10808	1
1072	23542	1
1072	8664	1
1072	85464	1
5894	29763	1
5894	405	1
5894	5058	1
5894	7332	1
5894	55666	1
5894	3326	1
5894	1399	1
5894	4217	1
5894	2810	1
5894	22800	1
5894	5315	1
5894	5536	1
5894	5594	1
5894	5708	1
5894	5515	1
5894	10273	1
5894	4043	1
5894	7203	1
5894	4893	1
5894	4192	1
5894	572	1
5894	5932	1
5894	8678	1
5894	2911	1
5894	5062	1
5894	5527	1
5894	1969	1
5894	5605	1
5894	5037	1
5894	10048	1
5894	3845	1
5894	4155	1
5894	5599	1
5894	10963	1
5894	11140	1
5894	5595	1
5894	7322	1
5894	6009	1
5894	10910	1
5894	5604	1
5894	5516	1
5894	5606	1
5894	9532	1
5894	27342	1
5894	5156	1
5894	5906	1
5894	54897	1
5894	8079	1
5894	80755	1
5894	9817	1
5894	2150	1
5894	50813	1
5894	5813	1
5894	92609	1
5894	4763	1
5894	79443	1
5894	8533	1
1147	1457	1
1147	7919	1
1147	5868	1
1147	7334	1
1147	4214	1
1147	4216	1
1147	8887	1
1147	28964	1
1147	10987	1
1147	1499	1
1147	5802	1
1147	23647	1
1147	1832	1
1147	91404	1
1147	5515	1
1147	55914	1
1147	9659	1
1147	5591	1
1147	6733	1
1147	4215	1
1147	8202	1
1147	6155	1
1147	5830	1
1147	5579	1
1147	6885	1
1147	9611	1
1147	57326	1
1147	8767	1
1147	545	1
1147	9612	1
1147	3858	1
1147	9585	1
1147	84451	1
1613	3326	1
1613	23327	1
1613	6774	1
1613	70	1
1613	10627	1
1613	22981	1
1613	11140	1
1613	7323	1
1613	4659	1
1613	11064	1
1613	5108	1
1613	117177	1
1613	103910	1
1613	7168	1
1613	145508	1
1613	6164	1
1613	9731	1
1613	50808	1
2891	2892	1
2891	9463	1
2891	10755	1
2891	4905	1
2891	2893	1
2891	8497	1
2891	80852	1
2891	5599	1
2891	6386	1
2891	23426	1
2892	9463	1
2892	4905	1
2892	80852	1
2892	23426	1
29763	6453	1
29763	11252	1
29763	8976	1
29763	30000	1
29763	102	1
29763	8754	1
4783	2273	1
4783	51421	1
4783	5152	1
3276	3178	1
3276	26036	1
3276	11100	1
3276	56252	1
3276	3190	1
3276	10657	1
3276	55183	1
3276	10094	1
3276	10236	1
3276	10273	1
3276	2521	1
3276	22927	1
3276	6279	1
3276	2130	1
3276	56341	1
3276	1153	1
3276	2033	1
3276	1973	1
3276	3420	1
3276	121504	1
3276	10492	1
3276	2247	1
3276	8204	1
3276	8350	1
3276	8294	1
3276	8359	1
3276	8362	1
3276	8368	1
3276	8370	1
3276	11140	1
3276	6772	1
3276	25793	1
3276	64783	1
3276	22832	1
3276	266553	1
3276	23001	1
3276	3192	1
3276	10290	1
3276	3609	1
3276	4076	1
3276	8148	1
3276	9898	1
3276	84966	1
3276	64223	1
405	57658	1
405	8678	1
405	1969	1
405	6493	1
405	128	1
405	5606	1
405	5156	1
405	6794	1
405	10460	1
405	55342	1
405	56616	1
405	10499	1
405	9321	1
40	9463	1
41	9463	1
41	5566	1
3028	210	1
3028	226	1
3028	4190	1
3028	2752	1
3028	27429	1
3028	5160	1
3028	9131	1
3028	5163	1
3028	7321	1
3028	10452	1
3028	1808	1
3028	3329	1
3028	2746	1
3028	847	1
3028	8050	1
3028	8029	1
3028	3032	1
3028	3155	1
3028	5162	1
3028	221	1
3028	498	1
3028	5836	1
3028	2110	1
3028	3030	1
3028	1431	1
3028	4967	1
3028	56993	1
3028	9804	1
3028	94081	1
1859	4217	1
1859	3092	1
1859	22981	1
1859	6429	1
1859	4137	1
1859	6622	1
1859	8350	1
1859	8359	1
1859	84445	1
1859	6426	1
1859	23451	1
1859	3018	1
1859	8893	1
1859	8682	1
1742	2066	1
1742	1741	1
1742	9228	1
1742	3736	1
1742	26037	1
1742	4035	1
1742	58512	1
1742	22839	1
1742	9146	1
1742	4130	1
1742	23095	1
1742	50807	1
1742	23390	1
1742	9693	1
1742	3761	1
1742	2903	1
1742	2904	1
1742	22871	1
1742	2905	1
1742	2906	1
1742	324	1
1742	22938	1
1742	5793	1
1742	9815	1
1742	3716	1
1742	1982	1
1742	5575	1
1742	5594	1
1742	6655	1
1742	6654	1
1742	3190	1
1742	6311	1
1742	170961	1
1742	2975	1
1742	157285	1
1742	23136	1
1742	6092	1
1742	28966	1
1742	11083	1
1742	26086	1
1742	5528	1
1742	10921	1
1742	5725	1
1742	50944	1
1742	6536	1
1742	9699	1
1742	2895	1
1742	3066	1
1742	10207	1
1742	57555	1
1742	2902	1
1742	1948	1
1742	23043	1
1742	6714	1
1742	1965	1
1742	4155	1
1742	27	1
1742	114784	1
1742	25924	1
1742	6812	1
1742	6493	1
1742	7159	1
1742	200576	1
1742	1540	1
1742	1730	1
1742	109	1
1742	116931	1
1742	10452	1
1742	27445	1
1742	116984	1
1742	129807	1
1742	1002	1
1742	27005	1
1742	29	1
1742	1128	1
1742	23203	1
1742	1786	1
1742	221692	1
1742	10125	1
1742	10579	1
1742	3329	1
1742	4798	1
1742	6638	1
1742	8926	1
1742	54413	1
1742	5909	1
1742	1501	1
1742	91010	1
1742	9229	1
1742	4129	1
1742	3737	1
1742	8573	1
1742	4253	1
1742	9470	1
1742	55127	1
1742	547	1
1742	10276	1
1742	9610	1
1742	54915	1
1742	84628	1
1742	81832	1
1742	65217	1
1742	4776	1
1742	2977	1
1742	55681	1
1742	54862	1
1742	8831	1
1742	7343	1
1742	80144	1
1742	5168	1
1742	6326	1
1742	5141	1
1742	84665	1
1742	30811	1
1742	81624	1
1742	57510	1
1742	8502	1
1742	6792	1
1742	23024	1
1742	5286	1
1742	54549	1
1742	80128	1
1742	57634	1
1742	6599	1
1742	51663	1
1742	8787	1
1742	8525	1
1742	4897	1
1742	9758	1
1742	988	1
1742	3738	1
1742	9568	1
1742	9620	1
1742	90990	1
1742	81618	1
1742	3751	1
1742	9901	1
1742	84033	1
1742	55966	1
1742	5549	1
1742	7301	1
1742	9203	1
1742	5067	1
1742	8120	1
1742	85369	1
1742	5128	1
1742	80059	1
1742	64072	1
1742	83595	1
1742	65249	1
1742	85461	1
2066	1740	1
2066	1741	1
2066	2280	1
2066	1739	1
2066	4915	1
2066	3326	1
2066	11059	1
2066	11122	1
2066	5803	1
2066	226	1
2066	2534	1
2066	5781	1
2066	2597	1
2066	3336	1
2066	6275	1
2066	11345	1
2066	66036	1
2066	57142	1
2066	57554	1
2066	5921	1
2066	27	1
2066	11221	1
2066	5494	1
2066	7295	1
2066	9647	1
2066	56899	1
2066	23294	1
2066	25824	1
2066	219738	1
2066	23336	1
2066	8898	1
2066	9892	1
1740	9228	1
1740	58512	1
1740	23095	1
1740	19	1
1740	2903	1
1740	2904	1
1740	22871	1
1740	2895	1
1740	2894	1
1740	57555	1
1740	54413	1
1740	10945	1
1740	9229	1
1740	81832	1
1740	6202	1
1740	54549	1
1740	8525	1
1741	9228	1
1741	3736	1
1741	58512	1
1741	22839	1
1741	10458	1
1741	19	1
1741	2903	1
1741	2904	1
1741	22871	1
1741	2905	1
